Date,Adj Close
1993-05-24,26.7991886138916
1993-05-25,26.855091094970703
1993-05-26,27.1905517578125
1993-05-27,27.097383499145508
1993-05-28,26.96693229675293
1993-06-01,27.227827072143555
1993-06-02,27.1905517578125
1993-06-03,27.097383499145508
1993-06-04,27.004196166992188
1993-06-07,26.91100311279297
1993-06-08,26.66872787475586
1993-06-09,26.761911392211914
1993-06-10,26.780536651611328
1993-06-11,26.892370223999023
1993-06-14,26.855091094970703
1993-06-15,26.7991886138916
1993-06-16,26.855091094970703
1993-06-17,26.94828224182129
1993-06-18,26.726360321044922
1993-06-21,26.78266716003418
1993-06-22,26.80142593383789
1993-06-23,26.557424545288086
1993-06-24,26.914037704467773
1993-06-25,26.895282745361328
1993-06-28,27.195585250854492
1993-06-29,27.064189910888672
1993-06-30,27.064189910888672
1993-07-01,26.989116668701172
1993-07-02,26.838964462280273
1993-07-06,26.557424545288086
1993-07-07,26.632509231567383
1993-07-08,26.932825088500977
1993-07-09,27.00789451599121
1993-07-12,26.989116668701172
1993-07-13,26.970340728759766
1993-07-14,27.064189910888672
1993-07-15,26.951576232910156
1993-07-16,26.876508712768555
1993-07-19,26.857725143432617
1993-07-20,26.932825088500977
1993-07-21,26.914037704467773
1993-07-22,26.726360321044922
1993-07-23,26.857725143432617
1993-07-26,27.00789451599121
1993-07-27,26.989116668701172
1993-07-28,26.932825088500977
1993-07-29,27.082965850830078
1993-07-30,26.932825088500977
1993-08-02,27.00789451599121
1993-08-03,27.026657104492188
1993-08-04,27.026657104492188
1993-08-05,26.970340728759766
1993-08-06,27.00789451599121
1993-08-09,27.158056259155273
1993-08-10,27.139270782470703
1993-08-11,27.139270782470703
1993-08-12,27.064189910888672
1993-08-13,27.101728439331055
1993-08-16,27.251882553100586
1993-08-17,27.345731735229492
1993-08-18,27.495868682861328
1993-08-19,27.495868682861328
1993-08-20,27.514633178710938
1993-08-23,27.458337783813477
1993-08-24,27.758628845214844
1993-08-25,27.777395248413086
1993-08-26,27.796167373657227
1993-08-27,27.777395248413086
1993-08-30,27.89000129699707
1993-08-31,27.965085983276367
1993-09-01,27.927553176879883
1993-09-02,27.83370018005371
1993-09-03,27.852468490600586
1993-09-07,27.664791107177734
1993-09-08,27.57094955444336
1993-09-09,27.627256393432617
1993-09-10,27.871240615844727
1993-09-13,27.89000129699707
1993-09-14,27.777395248413086
1993-09-15,27.852468490600586
1993-09-16,27.739866256713867
1993-09-17,27.686080932617188
1993-09-20,27.459453582763672
1993-09-21,27.365018844604492
1993-09-22,27.591636657714844
1993-09-23,27.74272918701172
1993-09-24,27.667190551757812
1993-09-27,27.9693660736084
1993-09-28,27.9127197265625
1993-09-29,27.81827163696289
1993-09-30,27.761619567871094
1993-10-01,27.893814086914062
1993-10-04,27.931591033935547
1993-10-05,27.893814086914062
1993-10-06,27.87493896484375
1993-10-07,27.799386978149414
1993-10-08,27.83716583251953
1993-10-11,27.893814086914062
1993-10-12,27.931591033935547
1993-10-13,27.931591033935547
1993-10-14,28.290409088134766
1993-10-15,28.441497802734375
1993-10-18,28.365957260131836
1993-10-19,28.15821647644043
1993-10-20,28.19597053527832
1993-10-21,28.15821647644043
1993-10-22,28.0260009765625
1993-10-25,28.101564407348633
1993-10-26,28.082666397094727
1993-10-27,28.101564407348633
1993-10-28,28.309295654296875
1993-10-29,28.309295654296875
1993-11-01,28.384830474853516
1993-11-02,28.365957260131836
1993-11-03,28.00713348388672
1993-11-04,27.7049560546875
1993-11-05,27.83716583251953
1993-11-08,27.87493896484375
1993-11-09,27.893814086914062
1993-11-10,28.101564407348633
1993-11-11,28.0260009765625
1993-11-12,28.15821647644043
1993-11-15,28.13932228088379
1993-11-16,28.271535873413086
1993-11-17,28.120437622070312
1993-11-18,28.044897079467773
1993-11-19,27.988245010375977
1993-11-22,27.81827163696289
1993-11-23,27.9693660736084
1993-11-24,28.082666397094727
1993-11-26,28.101564407348633
1993-11-29,27.988245010375977
1993-11-30,28.00713348388672
1993-12-01,28.044897079467773
1993-12-02,28.120437622070312
1993-12-03,28.233755111694336
1993-12-06,28.328168869018555
1993-12-07,28.309295654296875
1993-12-08,28.309295654296875
1993-12-09,28.21486473083496
1993-12-10,28.15821647644043
1993-12-13,28.328168869018555
1993-12-14,28.120437622070312
1993-12-15,28.082666397094727
1993-12-16,28.177101135253906
1993-12-17,28.331945419311523
1993-12-20,28.369976043701172
1993-12-21,28.27490234375
1993-12-22,28.465065002441406
1993-12-23,28.446054458618164
1993-12-27,28.59815788269043
1993-12-28,28.65520668029785
1993-12-29,28.617162704467773
1993-12-30,28.503103256225586
1993-12-31,28.350961685180664
1994-01-03,28.27490234375
1994-01-04,28.389001846313477
1994-01-05,28.446054458618164
1994-01-06,28.446054458618164
1994-01-07,28.617162704467773
1994-01-10,28.959428787231445
1994-01-11,28.902395248413086
1994-01-12,28.807327270507812
1994-01-13,28.731279373168945
1994-01-14,28.84535789489746
1994-01-17,28.84535789489746
1994-01-18,28.883386611938477
1994-01-19,28.807327270507812
1994-01-20,28.883386611938477
1994-01-21,28.826339721679688
1994-01-24,28.712249755859375
1994-01-25,28.712249755859375
1994-01-26,28.788299560546875
1994-01-27,29.05450439453125
1994-01-28,29.130565643310547
1994-01-31,29.339738845825195
1994-02-01,29.187625885009766
1994-02-02,29.377763748168945
1994-02-03,29.24466323852539
1994-02-04,28.579143524169922
1994-02-07,28.712249755859375
1994-02-08,28.731279373168945
1994-02-09,28.84535789489746
1994-02-10,28.59815788269043
1994-02-11,28.693235397338867
1994-02-14,28.731279373168945
1994-02-15,28.883386611938477
1994-02-16,28.8643741607666
1994-02-17,28.693235397338867
1994-02-18,28.522111892700195
1994-02-22,28.807327270507812
1994-02-23,28.731279373168945
1994-02-24,28.350961685180664
1994-02-25,28.484060287475586
1994-02-28,28.484060287475586
1994-03-01,28.369976043701172
1994-03-02,28.40801429748535
1994-03-03,28.331945419311523
1994-03-04,28.40801429748535
1994-03-07,28.56014060974121
1994-03-08,28.446054458618164
1994-03-09,28.579143524169922
1994-03-10,28.350961685180664
1994-03-11,28.503103256225586
1994-03-14,28.541128158569336
1994-03-15,28.522111892700195
1994-03-16,28.750268936157227
1994-03-17,28.750268936157227
1994-03-18,28.743995666503906
1994-03-21,28.66751480102539
1994-03-22,28.743995666503906
1994-03-23,28.724884033203125
1994-03-24,28.380640029907227
1994-03-25,28.112905502319336
1994-03-28,28.151145935058594
1994-03-29,27.59653663635254
1994-03-30,27.214038848876953
1994-03-31,27.29054832458496
1994-04-04,26.86980628967285
1994-04-05,27.424407958984375
1994-04-06,27.424407958984375
1994-04-07,27.558284759521484
1994-04-08,27.34792709350586
1994-04-11,27.462675094604492
1994-04-12,27.424407958984375
1994-04-13,27.280986785888672
1994-04-14,27.29054832458496
1994-04-15,27.29054832458496
1994-04-18,27.108858108520508
1994-04-19,27.147104263305664
1994-04-20,27.118419647216797
1994-04-21,27.481788635253906
1994-04-22,27.453105926513672
1994-04-25,27.739973068237305
1994-04-26,27.711284637451172
1994-04-28,27.510482788085938
1994-04-29,27.59653663635254
1994-05-02,27.76865577697754
1994-05-03,27.739973068237305
1994-05-04,27.692142486572266
1994-05-05,27.65389633178711
1994-05-06,27.386178970336914
1994-05-09,27.147104263305664
1994-05-10,27.35748863220215
1994-05-11,27.108858108520508
1994-05-12,27.24275016784668
1994-05-13,27.24275016784668
1994-05-16,27.25230598449707
1994-05-17,27.65389633178711
1994-05-18,27.854726791381836
1994-05-19,27.988609313964844
1994-05-20,27.883398056030273
1994-05-23,27.83559226989746
1994-05-24,27.950347900390625
1994-05-25,28.026830673217773
1994-05-26,28.045957565307617
1994-05-27,28.074649810791016
1994-05-31,28.036405563354492
1994-06-01,28.160701751708984
1994-06-02,28.132022857666016
1994-06-03,28.294565200805664
1994-06-06,28.285009384155273
1994-06-07,28.246767044067383
1994-06-08,28.017276763916016
1994-06-09,28.170259475708008
1994-06-10,28.21808433532715
1994-06-13,28.25632095336914
1994-06-14,28.47625732421875
1994-06-15,28.36151695251465
1994-06-16,28.418882369995117
1994-06-17,28.260265350341797
1994-06-20,28.01963233947754
1994-06-21,27.778993606567383
1994-06-22,27.884864807128906
1994-06-23,27.72123146057129
1994-06-24,27.14371109008789
1994-06-27,27.61536979675293
1994-06-28,27.480609893798828
1994-06-29,27.567237854003906
1994-06-30,27.393966674804688
1994-07-01,27.451719284057617
1994-07-05,27.596097946166992
1994-07-06,27.557605743408203
1994-07-07,27.673120498657227
1994-07-08,27.663484573364258
1994-07-11,27.567237854003906
1994-07-12,27.60572624206543
1994-07-13,27.653871536254883
1994-07-14,27.952241897583008
1994-07-15,27.961875915527344
1994-07-18,28.010000228881836
1994-07-19,27.952241897583008
1994-07-20,27.82711410522461
1994-07-21,27.884864807128906
1994-07-22,27.93299674987793
1994-07-25,27.971508026123047
1994-07-26,27.94261932373047
1994-07-27,27.94261932373047
1994-07-28,28.000375747680664
1994-07-29,28.279518127441406
1994-08-01,28.414262771606445
1994-08-02,28.452775955200195
1994-08-03,28.46240234375
1994-08-04,28.298770904541016
1994-08-05,28.20250701904297
1994-08-08,28.269895553588867
1994-08-09,28.318017959594727
1994-08-10,28.42388153076172
1994-08-11,28.318017959594727
1994-08-12,28.539390563964844
1994-08-15,28.5297794342041
1994-08-16,28.73189353942871
1994-08-17,28.712648391723633
1994-08-18,28.616390228271484
1994-08-19,28.597139358520508
1994-08-22,28.568275451660156
1994-08-23,28.73189353942871
1994-08-24,29.03990936279297
1994-08-25,28.962909698486328
1994-08-26,29.37679672241211
1994-08-29,29.357574462890625
1994-08-30,29.434555053710938
1994-08-31,29.357574462890625
1994-09-01,29.26130485534668
1994-09-02,29.13617706298828
1994-09-06,29.145803451538086
1994-09-07,29.116918563842773
1994-09-08,29.26130485534668
1994-09-09,28.95330238342285
1994-09-12,28.866662979125977
1994-09-13,28.95330238342285
1994-09-14,28.9821720123291
1994-09-15,29.347936630249023
1994-09-16,29.13906478881836
1994-09-19,29.16813087463379
1994-09-20,28.616127014160156
1994-09-21,28.616127014160156
1994-09-22,28.548358917236328
1994-09-23,28.451513290405273
1994-09-26,28.596752166748047
1994-09-27,28.577404022216797
1994-09-28,28.800146102905273
1994-09-29,28.654857635498047
1994-09-30,28.616127014160156
1994-10-03,28.548358917236328
1994-10-04,28.122251510620117
1994-10-05,28.13195037841797
1994-10-06,28.044767379760742
1994-10-07,28.17068099975586
1994-10-10,28.470882415771484
1994-10-11,28.896961212158203
1994-10-12,28.93570899963379
1994-10-13,29.032556533813477
1994-10-14,29.158449172973633
1994-10-17,29.100339889526367
1994-10-18,29.032556533813477
1994-10-19,29.16813087463379
1994-10-20,28.97445297241211
1994-10-21,28.85822296142578
1994-10-24,28.616127014160156
1994-10-25,28.64518165588379
1994-10-26,28.75172233581543
1994-10-27,28.926027297973633
1994-10-28,29.5361270904541
1994-10-31,29.42957878112793
1994-11-01,29.100339889526367
1994-11-02,28.93570899963379
1994-11-03,29.090652465820312
1994-11-04,28.71297264099121
1994-11-07,28.800146102905273
1994-11-08,29.022869110107422
1994-11-09,29.071298599243164
1994-11-10,28.86792755126953
1994-11-11,28.761398315429688
1994-11-14,29.032556533813477
1994-11-15,28.93570899963379
1994-11-16,29.032556533813477
1994-11-17,28.838871002197266
1994-11-18,28.800146102905273
1994-11-21,28.509611129760742
1994-11-22,27.88983154296875
1994-11-23,28.044767379760742
1994-11-25,28.18035888671875
1994-11-28,28.306255340576172
1994-11-29,28.296560287475586
1994-11-30,28.25783348083496
1994-12-01,27.976999282836914
1994-12-02,28.238449096679688
1994-12-05,28.26750946044922
1994-12-06,28.286880493164062
1994-12-07,28.083507537841797
1994-12-08,27.812376022338867
1994-12-09,27.918882369995117
1994-12-12,28.10289192199707
1994-12-13,28.20941925048828
1994-12-14,28.35466957092285
1994-12-15,28.441835403442383
1994-12-16,28.58074951171875
1994-12-19,28.619800567626953
1994-12-20,28.53194808959961
1994-12-21,28.834537506103516
1994-12-22,28.746681213378906
1994-12-23,28.775978088378906
1994-12-27,28.932153701782227
1994-12-28,28.78571891784668
1994-12-29,28.805255889892578
1994-12-30,28.463607788085938
1995-01-03,28.60026741027832
1995-01-04,28.73693084716797
1995-01-05,28.73693084716797
1995-01-06,28.766199111938477
1995-01-09,28.79549217224121
1995-01-10,28.824764251708984
1995-01-11,28.84428596496582
1995-01-12,28.854061126708984
1995-01-13,29.19569206237793
1995-01-16,29.37139892578125
1995-01-17,29.38116455078125
1995-01-18,29.35187530517578
1995-01-19,29.185949325561523
1995-01-20,29.07855987548828
1995-01-23,29.166418075561523
1995-01-24,29.205474853515625
1995-01-25,29.283557891845703
1995-01-26,29.312816619873047
1995-01-27,29.429977416992188
1995-01-30,29.303085327148438
1995-01-31,29.420204162597656
1995-02-01,29.410451889038086
1995-02-02,29.586135864257812
1995-02-03,30.0058536529541
1995-02-06,30.13277244567871
1995-02-07,30.17182159423828
1995-02-08,30.17182159423828
1995-02-09,30.17182159423828
1995-02-10,30.210866928100586
1995-02-13,30.22062873840332
1995-02-14,30.259685516357422
1995-02-15,30.425628662109375
1995-02-16,30.38658332824707
1995-02-17,30.26943016052246
1995-02-21,30.259685516357422
1995-02-22,30.48417091369629
1995-02-23,30.532983779907227
1995-02-24,30.611068725585938
1995-02-27,30.36705207824707
1995-02-28,30.620824813842773
1995-03-01,30.425628662109375
1995-03-02,30.46466636657715
1995-03-03,30.47442626953125
1995-03-06,30.49393081665039
1995-03-07,30.259685516357422
1995-03-08,30.337766647338867
1995-03-09,30.32799530029297
1995-03-10,30.777015686035156
1995-03-13,30.747745513916016
1995-03-14,30.972240447998047
1995-03-15,30.913679122924805
1995-03-16,31.099132537841797
1995-03-17,31.130062103271484
1995-03-20,31.130062103271484
1995-03-21,31.051559448242188
1995-03-22,31.08098793029785
1995-03-23,31.100614547729492
1995-03-24,31.542253494262695
1995-03-27,31.66983413696289
1995-03-28,31.66983413696289
1995-03-29,31.660037994384766
1995-03-30,31.60114860534668
1995-03-31,31.473562240600586
1995-04-03,31.55206871032715
1995-04-04,31.758174896240234
1995-04-05,31.758174896240234
1995-04-06,31.875934600830078
1995-04-07,31.846485137939453
1995-04-10,31.90536880493164
1995-04-11,31.79741668701172
1995-04-12,31.90536880493164
1995-04-13,32.082027435302734
1995-04-17,31.895566940307617
1995-04-18,31.787609100341797
1995-04-19,31.758174896240234
1995-04-20,31.807231903076172
1995-04-21,31.96426010131836
1995-04-24,32.33720016479492
1995-04-25,32.24885559082031
1995-04-26,32.27830505371094
1995-04-27,32.3568115234375
1995-04-28,32.40589141845703
1995-05-01,32.317569732666016
1995-05-02,32.38626480102539
1995-05-03,32.837730407714844
1995-05-04,32.81808853149414
1995-05-05,32.778839111328125
1995-05-08,33.01436233520508
1995-05-09,32.98490524291992
1995-05-10,33.024169921875
1995-05-11,33.11250686645508
1995-05-12,33.13212203979492
1995-05-15,33.289161682128906
1995-05-16,33.30878448486328
1995-05-17,33.181190490722656
1995-05-18,32.70030212402344
1995-05-19,32.71993637084961
1995-05-22,33.08306121826172
1995-05-23,33.387298583984375
1995-05-24,33.36766815185547
1995-05-25,33.39710998535156
1995-05-26,33.01436233520508
1995-05-30,33.00453186035156
1995-05-31,33.6915283203125
1995-06-01,33.60319137573242
1995-06-02,33.632633209228516
1995-06-05,33.83872604370117
1995-06-06,33.77986145019531
1995-06-07,33.60319137573242
1995-06-08,33.524681091308594
1995-06-09,33.32841491699219
1995-06-12,33.51486587524414
1995-06-13,33.87798309326172
1995-06-14,33.84856414794922
1995-06-15,33.99576187133789
1995-06-16,34.09669494628906
1995-06-19,34.4816780090332
1995-06-20,34.392852783203125
1995-06-21,34.373104095458984
1995-06-22,34.82719802856445
1995-06-23,34.758079528808594
1995-06-26,34.343482971191406
1995-06-27,34.27437973022461
1995-06-28,34.45207214355469
1995-06-29,34.392852783203125
1995-06-30,34.373104095458984
1995-07-03,34.50141143798828
1995-07-05,34.6297607421875
1995-07-06,35.07398986816406
1995-07-07,35.23192596435547
1995-07-10,35.25167465209961
1995-07-11,35.083858489990234
1995-07-12,35.5181999206543
1995-07-13,35.43922424316406
1995-07-14,35.40961837768555
1995-07-17,35.60702896118164
1995-07-18,35.301021575927734
1995-07-19,34.91603469848633
1995-07-20,35.04436111450195
1995-07-21,35.004878997802734
1995-07-24,35.261539459228516
1995-07-25,35.52808380126953
1995-07-26,35.49845886230469
1995-07-27,35.79461669921875
1995-07-28,35.56755447387695
1995-07-31,35.47870635986328
1995-08-01,35.41950607299805
1995-08-02,35.34050750732422
1995-08-03,35.330650329589844
1995-08-04,35.3701286315918
1995-08-07,35.449100494384766
1995-08-08,35.449100494384766
1995-08-09,35.43922424316406
1995-08-10,35.360267639160156
1995-08-11,35.1628303527832
1995-08-14,35.47870635986328
1995-08-15,35.40961837768555
1995-08-16,35.50835037231445
1995-08-17,35.449100494384766
1995-08-18,35.48858642578125
1995-08-21,35.389869689941406
1995-08-22,35.458984375
1995-08-23,35.330650329589844
1995-08-24,35.3701286315918
1995-08-25,35.56755447387695
1995-08-28,35.43922424316406
1995-08-29,35.52808380126953
1995-08-30,35.60702896118164
1995-08-31,35.636653900146484
1995-09-01,35.79461669921875
1995-09-05,36.1302604675293
1995-09-06,36.1993293762207
1995-09-07,36.2191047668457
1995-09-08,36.3572998046875
1995-09-11,36.45600128173828
1995-09-12,36.62383270263672
1995-09-13,36.7916374206543
1995-09-14,37.127281188964844
1995-09-15,37.11705017089844
1995-09-18,36.97811508178711
1995-09-19,37.156742095947266
1995-09-20,37.33538055419922
1995-09-21,37.02772521972656
1995-09-22,37.03764343261719
1995-09-25,36.97811508178711
1995-09-26,36.96817398071289
1995-09-27,36.938411712646484
1995-09-28,37.21628189086914
1995-09-29,37.14680862426758
1995-10-02,36.958255767822266
1995-10-03,36.99794387817383
1995-10-04,36.958255767822266
1995-10-05,37.06742477416992
1995-10-06,37.09717559814453
1995-10-09,36.78954315185547
1995-10-10,36.769683837890625
1995-10-11,36.88878631591797
1995-10-12,37.11705017089844
1995-10-13,37.236148834228516
1995-10-16,37.0574951171875
1995-10-17,37.30559158325195
1995-10-18,37.414764404296875
1995-10-19,37.59339904785156
1995-10-20,37.365150451660156
1995-10-23,37.28575897216797
1995-10-24,37.3254508972168
1995-10-25,37.017799377441406
1995-10-26,36.68037033081055
1995-10-27,36.958255767822266
1995-10-30,37.196434020996094
1995-10-31,37.03764343261719
1995-11-01,37.33538055419922
1995-11-02,37.57355880737305
1995-11-03,37.62320327758789
1995-11-06,37.49418640136719
1995-11-07,37.3552360534668
1995-11-08,37.69264602661133
1995-11-09,37.83159637451172
1995-11-10,37.81174850463867
1995-11-13,37.77204513549805
1995-11-14,37.523921966552734
1995-11-15,37.90106964111328
1995-11-16,38.10947799682617
1995-11-17,38.22856521606445
1995-11-20,38.03007125854492
1995-11-21,38.3377571105957
1995-11-22,38.21864318847656
1995-11-24,38.317893981933594
1995-11-27,38.32781982421875
1995-11-28,38.73469924926758
1995-11-29,38.7744255065918
1995-11-30,38.68510437011719
1995-12-01,38.73469924926758
1995-12-04,39.21106719970703
1995-12-05,39.4691162109375
1995-12-06,39.55842971801758
1995-12-07,39.35001754760742
1995-12-08,39.47903060913086
1995-12-11,39.64775085449219
1995-12-12,39.52866744995117
1995-12-13,39.77676010131836
1995-12-14,39.48897171020508
1995-12-15,39.50341033935547
1995-12-18,38.744510650634766
1995-12-19,39.153926849365234
1995-12-20,38.77446746826172
1995-12-21,38.974178314208984
1995-12-22,39.11399841308594
1995-12-26,39.303707122802734
1995-12-27,39.283729553222656
1995-12-28,39.243804931640625
1995-12-29,39.29372787475586
1996-01-02,39.71310806274414
1996-01-03,39.822959899902344
1996-01-04,39.44350814819336
1996-01-05,39.36362075805664
1996-01-08,39.5134162902832
1996-01-09,38.834388732910156
1996-01-10,38.32510757446289
1996-01-11,38.55478286743164
1996-01-12,38.494873046875
1996-01-15,38.41496276855469
1996-01-16,38.884307861328125
1996-01-17,38.764469146728516
1996-01-18,38.89429473876953
1996-01-19,39.153926849365234
1996-01-22,39.163917541503906
1996-01-23,39.253780364990234
1996-01-24,39.573299407958984
1996-01-25,39.43353271484375
1996-01-26,39.77302551269531
1996-01-29,39.93280029296875
1996-01-30,40.27231216430664
1996-01-31,40.69171905517578
1996-02-01,40.841522216796875
1996-02-02,40.67173767089844
1996-02-05,41.001277923583984
1996-02-06,41.39071273803711
1996-02-07,41.63036346435547
1996-02-08,42.07975387573242
1996-02-09,42.069759368896484
1996-02-12,42.3892822265625
1996-02-13,42.299434661865234
1996-02-14,41.92995071411133
1996-02-15,41.670318603515625
1996-02-16,41.500572204589844
1996-02-20,41.091163635253906
1996-02-21,41.600433349609375
1996-02-22,42.25947189331055
1996-02-23,42.13963317871094
1996-02-26,41.54050827026367
1996-02-27,41.410701751708984
1996-02-28,41.220970153808594
1996-02-29,40.8215446472168
1996-03-01,41.470611572265625
1996-03-04,41.71026611328125
1996-03-05,42.099700927734375
1996-03-06,41.73021697998047
1996-03-07,41.939918518066406
1996-03-08,40.58187484741211
1996-03-11,41.051204681396484
1996-03-12,40.73165512084961
1996-03-13,41.011268615722656
1996-03-14,41.191001892089844
1996-03-15,41.16332244873047
1996-03-18,41.95570373535156
1996-03-19,41.86540985107422
1996-03-20,41.81526565551758
1996-03-21,41.71497344970703
1996-03-22,41.82530212402344
1996-03-25,41.74506759643555
1996-03-26,41.9456672668457
1996-03-27,41.56452178955078
1996-03-28,41.72500991821289
1996-03-29,41.52440643310547
1996-04-01,42.00584030151367
1996-04-02,42.08610153198242
1996-04-03,42.08610153198242
1996-04-04,42.05600357055664
1996-04-08,41.333839416503906
1996-04-09,41.17335891723633
1996-04-10,40.4411506652832
1996-04-11,40.3910026550293
1996-04-12,40.90254592895508
1996-04-15,41.243553161621094
1996-04-16,41.3639030456543
1996-04-17,41.26361846923828
1996-04-18,41.32380294799805
1996-04-19,41.42410659790039
1996-04-22,41.74506759643555
1996-04-23,41.87544631958008
1996-04-24,41.72500991821289
1996-04-25,41.915557861328125
1996-04-26,42.00584030151367
1996-04-29,42.00584030151367
1996-04-30,41.97575759887695
1996-05-01,42.0660285949707
1996-05-02,41.3438720703125
1996-05-03,41.28368377685547
1996-05-06,41.243553161621094
1996-05-07,41.07307052612305
1996-05-08,41.5845947265625
1996-05-09,41.55450439453125
1996-05-10,41.96571731567383
1996-05-13,42.597625732421875
1996-05-14,42.8584098815918
1996-05-15,42.80826187133789
1996-05-16,42.898502349853516
1996-05-17,43.129215240478516
1996-05-20,43.420082092285156
1996-05-21,43.35991287231445
1996-05-22,43.7711296081543
1996-05-23,43.59059143066406
1996-05-24,43.761112213134766
1996-05-28,43.31978225708008
1996-05-29,43.028892517089844
1996-05-30,43.24956130981445
1996-05-31,42.928611755371094
1996-06-03,43.04896926879883
1996-06-04,43.349876403808594
1996-06-05,43.73101043701172
1996-06-06,43.410037994384766
1996-06-07,43.410037994384766
1996-06-10,43.2696418762207
1996-06-11,43.22951889038086
1996-06-12,43.14926528930664
1996-06-13,43.14926528930664
1996-06-14,42.96872329711914
1996-06-17,42.93866729736328
1996-06-18,42.58758544921875
1996-06-19,42.77815246582031
1996-06-20,42.74807357788086
1996-06-21,43.11576461791992
1996-06-24,43.196407318115234
1996-06-25,43.14598846435547
1996-06-26,42.85358810424805
1996-06-27,43.156089782714844
1996-06-28,43.307334899902344
1996-07-01,43.68041229248047
1996-07-02,43.51909255981445
1996-07-03,43.428321838378906
1996-07-05,42.31916046142578
1996-07-08,42.147769927978516
1996-07-09,42.31916046142578
1996-07-10,42.490604400634766
1996-07-11,41.633522033691406
1996-07-12,41.66376495361328
1996-07-15,40.43360137939453
1996-07-16,40.5344352722168
1996-07-17,41.018436431884766
1996-07-18,41.58307647705078
1996-07-19,41.280601501464844
1996-07-22,40.978092193603516
1996-07-23,40.453773498535156
1996-07-24,40.5344352722168
1996-07-25,40.8974494934082
1996-07-26,41.1192741394043
1996-07-29,40.66551208496094
1996-07-30,41.058773040771484
1996-07-31,41.361270904541016
1996-08-01,42.04692840576172
1996-08-02,42.954410552978516
1996-08-05,42.70234298706055
1996-08-06,42.83341598510742
1996-08-07,42.944339752197266
1996-08-08,42.87374496459961
1996-08-09,42.73258590698242
1996-08-12,43.0451774597168
1996-08-13,42.70234298706055
1996-08-14,42.85358810424805
1996-08-15,42.77290725708008
1996-08-16,43.13591766357422
1996-08-19,43.156089782714844
1996-08-20,43.12581253051758
1996-08-21,42.974578857421875
1996-08-22,43.377891540527344
1996-08-23,43.14598846435547
1996-08-26,42.93426513671875
1996-08-27,43.09556579589844
1996-08-28,43.024993896484375
1996-08-29,42.60151672363281
1996-08-30,42.1578483581543
1996-09-03,42.430084228515625
1996-09-04,42.47041320800781
1996-09-05,41.9561767578125
1996-09-06,42.55107116699219
1996-09-09,43.05524444580078
1996-09-10,43.03508758544922
1996-09-11,43.27707290649414
1996-09-12,43.57957077026367
1996-09-13,44.24506378173828
1996-09-16,44.4063606262207
1996-09-17,44.30555725097656
1996-09-18,44.194664001464844
1996-09-19,44.36608123779297
1996-09-20,44.523433685302734
1996-09-23,44.51329803466797
1996-09-24,44.50315475463867
1996-09-25,44.53358459472656
1996-09-26,44.51329803466797
1996-09-27,44.55384063720703
1996-09-30,44.51329803466797
1996-10-01,44.756553649902344
1996-10-02,45.06060028076172
1996-10-03,45.020057678222656
1996-10-04,45.62815475463867
